Formula,ANZA-BTM,BLAN-BTM,CFS2-BTM,CLBJ-BTM,DELA-BTM,MOAB-BTM,ONAQ-BTM,PPRH-BTM,SOAP-BTM,TEAK-BTM
C16H30O18N1P1,0,0,0,0,0,0,0,0,0,0
C16H30O19S2N2,0,0,0,0,0,0,0,0,0,0
C16H30O4S2,0,0,0,0,0,0,0,0,0,0
C16H30O5S1,0,0,0,0,0,0,0,0,0,0
C16H30O6N1P1,0,0,0,0,0,0,0,0,0,0
C16H30O6N3P1,0,0,0,0,0,0,0,0,0,0
C16H30O6S1,0,0,0,0,0,0,1,0,0,0
C16H30O7N1P1,0,0,0,0,0,0,0,0,0,0
C16H30O7N3P1,0,0,0,0,0,0,0,0,0,0
C16H30O7S1,0,0,0,0,0,0,0,0,0,0
C16H30O8,0,0,0,0,0,0,0,0,0,0
C16H30O8N2,0,0,0,0,0,0,0,0,0,0
C16H30O8N3P1,0,0,0,0,0,0,0,0,0,0
C16H30O8S1,0,0,0,0,0,0,0,0,0,0
C16H30O8S1N1P1,0,0,0,0,0,0,0,0,0,0
C16H30O9N1P1,1,0,0,1,0,0,0,0,1,0
C16H30O9N2,0,0,0,0,0,0,0,0,0,0
C16H30O9S1,0,0,0,0,0,0,0,0,0,0
C16H31O10S1N1,0,0,0,0,0,0,0,0,0,0
C16H31O11S1N1,0,0,0,0,0,0,0,0,0,0
C16H31O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O12P1,0,0,0,0,0,0,0,0,0,0
C16H31O13N1,0,0,0,0,0,0,0,0,0,0
C16H31O13P1,0,0,0,1,0,0,0,0,0,0
C16H31O13S2P1,0,0,0,0,0,0,0,0,0,0
C16H31O14N1,0,0,0,0,0,0,0,0,0,0
C16H31O14P1,0,0,0,1,0,0,0,0,1,0
C16H31O14S2P1,0,0,0,0,0,0,0,0,0,0
C16H31O15P1,0,0,0,0,0,0,0,0,1,0
C16H31O16N1,0,0,0,0,0,0,0,0,0,0
C16H31O16P1,0,0,0,0,0,0,0,0,1,0
C16H31O16S2P1,0,0,0,0,0,0,0,0,0,0
C16H31O18S2P1,0,0,0,0,0,0,0,0,0,0
C16H31O19S2P1,0,0,0,0,0,0,0,0,0,0
C16H31O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O4N1,0,0,0,0,0,0,0,0,0,0
C16H31O4N3,0,0,0,0,0,0,0,0,0,1
C16H31O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O5N1,0,0,0,0,0,0,0,0,0,0
C16H31O5N3,0,1,0,1,0,0,0,0,0,1
C16H31O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O6N1,0,0,0,0,0,0,0,0,0,0
C16H31O6N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O8N3,0,0,0,0,0,0,0,0,0,0
C16H31O8S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H31O9S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H32O10N1P1,0,0,0,1,0,0,0,0,0,0
C16H32O10S1,0,0,0,0,0,0,0,0,0,0
C16H32O11N1P1,0,0,0,0,0,0,0,0,0,0
C16H32O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H32O12N1P1,0,0,0,0,0,0,0,0,0,0
C16H32O13N2,0,0,0,0,0,0,0,0,0,0
C16H32O14S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H32O16N1P1,0,0,0,1,0,0,0,0,0,0
C16H32O16S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H32O17S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H32O18S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H32O4S1,0,0,0,0,0,0,0,0,0,0
C16H32O5N3P1,0,0,0,0,0,0,0,0,0,0
C16H32O5S1,0,0,0,0,0,0,0,0,0,0
C16H32O6,0,0,0,0,0,0,0,0,0,0
C16H32O6N1P1,0,0,0,1,0,0,0,0,0,0
C16H32O6S1,0,0,0,1,0,0,0,0,0,0
C16H32O7,0,0,0,0,0,0,0,0,0,0
C16H32O7N3P1,0,0,0,0,0,0,0,0,0,0
C16H32O7S1,0,0,0,0,0,0,0,0,0,0
C16H32O8N3P1,0,0,0,0,0,0,0,0,0,0
C16H32O9N1P1,1,0,0,0,0,0,0,0,0,0
C16H32O9S1N2,0,0,0,0,0,0,0,0,0,0
C16H33O10N1,1,0,0,1,0,0,0,0,0,0
C16H33O10S1N1,0,0,0,0,0,0,0,0,0,0
C16H33O12N1,0,0,0,0,0,0,0,0,0,0
C16H33O12P1,0,0,0,0,0,0,0,0,0,0
C16H33O12S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O13P1,0,0,0,0,0,0,0,0,0,0
C16H33O13S2P1,0,0,0,0,0,0,0,0,0,0
C16H33O14P1,0,0,0,0,0,0,0,0,0,0
C16H33O14S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O14S2P1,0,0,0,0,0,0,0,0,0,0
C16H33O15P1,0,0,0,0,0,0,0,0,0,0
C16H33O15S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O16S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O17S2N1,0,0,0,0,0,0,0,0,0,0
C16H33O17S2P1,0,0,0,0,0,0,0,0,0,0
C16H33O18S2P1,0,0,0,0,0,0,0,0,0,0
C16H33O19N3,0,0,0,0,0,0,0,0,0,0
C16H33O19S2P1,0,0,0,0,0,0,0,0,0,0
C16H33O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O4P1,0,0,0,0,0,0,0,0,0,0
C16H33O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O5N1,1,1,0,1,1,0,1,0,1,1
C16H33O5S1N1,0,0,0,0,0,0,0,0,0,0
C16H33O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O6S1N1,0,0,0,0,0,0,0,0,0,0
C16H33O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O7N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O8N1,1,1,0,1,1,1,1,0,1,1
C16H33O8S1N1,0,0,0,0,0,0,0,0,0,0
C16H33O8S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H33O9N1,1,0,0,1,0,0,0,0,0,1
C16H33O9S1N1,0,0,0,0,0,0,0,0,0,1
C16H34O12S1,0,0,0,0,0,0,0,0,0,0
C16H34O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H34O16S1,0,0,0,0,0,0,0,0,0,0
C16H34O16S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H34O17S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H34O18N1P1,0,0,0,0,0,0,0,0,0,0
C16H34O5N3P1,0,1,0,1,0,0,0,0,0,0
C16H34O5S1N3P1,0,0,0,0,0,0,0,0,0,0
C16H34O9N2,0,0,0,0,0,0,0,0,0,0
C16H35O10S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O11S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O12S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O12S2P1,0,0,0,0,0,0,0,0,0,0
C16H35O13S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O13S2P1,0,0,0,0,0,0,0,0,0,0
C16H35O14S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O15S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O15S2N3,0,0,0,0,0,0,0,0,0,0
C16H35O16S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O17S2P1,0,0,0,0,0,0,0,0,0,0
C16H35O18S2P1,0,0,0,0,0,0,0,0,0,0
C16H35O19S2P1,0,0,0,0,0,0,0,0,0,0
C16H35O3P1,0,0,0,0,0,0,0,0,0,0
C16H35O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O4S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O6N1,0,0,0,0,0,0,0,0,0,0
C16H35O6S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O7N1,0,0,0,0,0,0,0,0,0,0
C16H35O7P1,0,0,0,1,0,0,0,0,0,0
C16H35O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O8N1,1,1,0,1,0,1,0,0,0,1
C16H35O8P1,1,0,0,0,0,0,0,0,0,0
C16H35O8S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H35O9S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H36O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H36O13N1P1,0,0,0,0,0,0,0,0,0,0
C16H36O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H36O14S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H36O15S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H36O15S2N2,0,0,0,0,0,0,0,0,0,0
C16H36O16S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H36O17S2N1P1,0,0,0,0,0,0,0,0,0,0
C16H37O1S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O10S1N3,0,0,0,0,0,0,0,0,0,0
C16H37O10S2N2P1,0,0,0,1,0,0,0,0,0,0
C16H37O11S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O12S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O13S2N2P1,0,0,0,1,0,0,0,0,0,0
C16H37O13S2N3,0,0,0,0,0,0,0,0,0,0
C16H37O14S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O15S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O15S2N3,0,0,0,0,0,0,0,0,0,0
C16H37O16S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O19N3,0,0,0,0,0,0,0,0,0,0
C16H37O2S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O3S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O7S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O8S2N2P1,0,0,0,0,0,0,0,0,0,0
C16H37O9S2N2P1,0,0,0,1,0,0,0,0,0,0
C16H5O1N2P1,0,0,0,0,0,0,0,0,0,0
C16H5O10N1,0,0,0,0,0,0,0,0,0,0
C16H5O11N1,0,0,0,0,0,0,0,0,0,0
C16H5O11N3,0,0,0,0,0,0,0,0,0,0
C16H5O12N3,0,0,0,0,0,0,0,0,0,0
C16H5O2N2P1,0,0,0,0,0,0,0,0,0,0
C16H5O3N2P1,0,0,0,0,0,0,0,0,0,0
C16H5O4N2P1,0,0,0,0,0,0,0,0,0,0
C16H5O6S2N3,0,0,0,0,0,0,0,0,0,0
C16H5O8N1,0,0,0,0,0,0,0,0,0,0
C16H5O9N1,0,0,0,0,0,0,0,0,0,0
C16H6O10,0,0,0,0,0,0,0,0,0,0
C16H6O10N2,0,0,0,0,0,0,0,0,0,0
C16H6O10S1,0,0,0,0,0,0,0,0,0,0
C16H6O11,0,0,0,0,0,0,0,0,1,0
C16H6O11N2,0,0,0,0,0,0,0,0,0,0
C16H6O11S1,0,0,0,0,0,0,0,0,0,0
C16H6O12,0,0,0,0,0,0,0,0,0,0
C16H6O12N2,0,0,0,0,0,0,0,0,0,0
C16H6O12S1,0,0,0,0,0,0,0,0,0,0
C16H6O13,0,0,0,0,0,0,0,0,0,0
C16H6O14,0,0,0,0,0,0,0,0,0,0
C16H6O14S2,0,0,0,0,0,0,0,0,1,0
C16H6O4N2,0,0,0,0,0,0,0,0,0,0
C16H6O5,0,0,0,0,0,0,0,0,0,0
C16H6O5N2,0,0,0,0,0,0,0,0,0,0
C16H6O6,0,0,0,0,0,0,0,0,0,0
C16H6O7,0,0,0,1,0,0,0,0,0,0
C16H6O8,0,0,0,1,0,0,0,0,0,0
C16H6O8N2,0,0,0,0,0,0,0,0,0,0
C16H6O8S1N2,0,0,0,0,0,0,0,0,0,0
C16H6O9,0,0,0,0,0,0,0,0,0,0
C16H6O9N2,0,0,0,0,0,0,0,0,0,0
C16H6O9S1N2,0,0,0,0,0,0,0,0,0,0
C16H7O1N2P1,0,0,0,0,0,0,0,0,0,0
C16H7O10N1,0,0,0,0,0,0,0,0,0,0
C16H7O10N3,0,0,0,0,0,0,0,0,0,0
C16H7O10S1N1,0,0,0,0,0,0,0,0,0,0
C16H7O11N1,0,0,0,0,0,0,0,0,0,0
C16H7O11N3,0,0,0,0,0,0,0,0,0,0
C16H7O11S1N1,0,0,0,0,0,0,0,0,0,0
C16H7O12N1,0,0,0,0,0,0,0,0,0,0
C16H7O12N3,0,0,0,0,0,0,0,0,0,0
C16H7O12S1N1,0,0,0,0,0,0,0,0,0,0
C16H7O13N1,0,0,0,0,0,0,0,0,0,0
C16H7O13N3,0,0,0,0,0,0,0,0,0,0
C16H7O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C16H7O2N2P1,0,0,0,0,0,0,0,0,0,0
C16H7O3N2P1,0,0,0,0,0,0,0,0,0,0
C16H7O4N2P1,0,0,0,0,0,0,0,0,0,0
C16H7O5N1,0,0,0,0,0,0,0,0,0,0
C16H7O5N2P1,0,0,0,0,0,0,0,0,0,0
C16H7O6N1,0,0,0,0,0,0,0,0,0,0
C16H7O6N3,0,0,0,0,0,0,0,0,0,0
C16H7O6S1N1,0,0,0,0,0,0,0,0,0,0
C16H7O6S2N3,0,0,0,0,0,0,0,0,0,0
C16H7O7N1,1,0,0,0,0,0,0,0,0,0
C16H7O7N3,0,0,0,0,0,0,0,0,0,0
C16H7O7S1N1,0,0,0,0,0,0,0,0,0,0
C16H7O8N1,0,0,0,0,0,0,0,0,0,0
C16H7O8N3,0,0,0,0,0,0,0,0,0,0
C16H7O8S1N1,0,0,0,0,0,0,0,0,0,0
C16H7O8S1N3,0,0,0,0,0,0,0,0,0,0
C16H7O9N1,0,0,0,0,0,0,0,0,0,0
C16H7O9N3,0,0,0,0,0,0,0,0,0,0
C16H7O9S1N1,0,0,0,0,0,0,0,0,0,0
C16H7O9S1N3,0,0,0,0,0,0,0,0,0,0
C16H8O1N3P1,0,0,0,0,0,0,0,0,0,0
C16H8O10,1,0,1,1,0,1,0,0,1,0
C16H8O10N2,0,0,0,0,0,0,0,0,0,0
C16H8O10S1,0,0,0,0,0,0,0,0,0,0
C16H8O10S1N2,0,0,0,0,0,0,0,0,0,0
C16H8O11,1,0,0,1,0,0,0,0,1,0
C16H8O11N2,0,0,0,0,0,0,0,0,0,0
C16H8O11S1,0,0,0,0,0,0,0,0,0,0
C16H8O11S1N2,0,0,0,0,0,0,0,0,0,0
C16H8O12,0,0,0,1,0,0,0,0,0,0
C16H8O12N2,0,0,0,0,0,0,0,0,0,0
C16H8O12S1,0,0,0,0,0,0,0,0,0,0
C16H8O12S1N2,0,0,0,0,0,0,0,0,0,0
C16H8O13,0,0,0,0,0,0,0,0,0,0
C16H8O13N2,0,0,0,0,0,0,0,0,0,0
C16H8O13S1,0,0,0,0,0,0,0,0,0,0
C16H8O14,0,0,0,0,0,0,0,0,0,0
C16H8O15,0,0,0,0,0,0,0,0,0,0
C16H8O15N3P1,0,0,0,1,0,0,0,0,0,0
C16H8O2N3P1,0,0,0,0,0,0,0,0,0,0
C16H8O4,0,0,0,0,0,0,0,0,0,0
C16H8O4N2,0,0,0,0,0,0,0,0,0,0
C16H8O5,0,0,0,0,0,0,0,0,0,0
C16H8O5N2,0,0,0,0,0,0,0,0,0,0
C16H8O6,0,0,0,1,0,0,0,0,0,0
C16H8O6N2,0,0,0,0,0,0,0,0,0,0
C16H8O7,1,0,0,1,0,0,0,0,1,0
C16H8O7N2,0,0,0,0,0,0,0,0,0,0
C16H8O7S1N2,0,0,0,0,0,0,0,0,0,0
C16H8O8,1,0,0,1,0,1,0,0,1,0
C16H8O8N2,0,0,0,0,0,0,0,0,0,0
C16H8O8S1N2,0,0,0,0,0,0,0,0,0,0
C16H8O9,1,0,1,1,0,1,0,0,1,0
C16H8O9N2,1,0,0,0,0,0,0,0,0,0
C16H8O9S1,0,0,0,0,0,0,0,0,0,0
C16H8O9S1N2,0,0,0,0,0,0,0,0,0,0
C16H9O1N2P1,0,0,0,0,0,0,0,0,0,0
C16H9O10N1,1,0,1,1,0,0,0,0,0,0
C16H9O10N3,0,0,0,0,0,0,0,0,0,0
C16H9O10P1,0,0,0,0,0,0,0,0,0,0
C16H9O10S1N1,0,0,0,0,0,0,0,0,0,0
C16H9O10S1N3,0,0,0,0,0,0,0,0,0,0
C16H9O11N1,0,0,1,1,0,0,0,0,0,0
C16H9O11N3,0,0,0,0,0,0,0,0,0,0
C16H9O11P1,0,0,0,0,0,0,0,0,0,0
C16H9O11S1N1,0,0,0,0,0,0,0,0,0,0
C16H9O11S1N3,0,0,0,0,0,0,0,0,0,0
C16H9O12N1,0,0,0,0,0,0,0,0,0,0
C16H9O12N3,0,0,0,0,0,0,0,0,0,0
C16H9O12P1,0,0,0,0,0,0,0,0,0,0
C16H9O12S1N1,0,0,0,0,0,0,0,0,0,0
C16H9O13N1,0,0,0,0,0,0,0,0,0,0
C16H9O13N3,0,0,0,0,0,0,0,0,0,0
C16H9O13P1,0,0,0,0,0,0,0,0,0,0
C16H9O13S1N1,0,0,0,0,0,0,0,0,0,0
C16H9O14N1,0,0,0,0,0,0,0,0,0,0
C16H9O2N2P1,0,0,0,0,0,0,0,0,0,0
C16H9O2S1P1,0,0,0,0,0,0,0,0,0,0
C16H9O3N1,0,0,0,0,0,0,0,0,0,0
C16H9O3N2P1,0,0,0,1,0,0,0,0,0,0
C16H9O4N1,0,0,0,0,0,0,0,0,0,0
C16H9O4N2P1,0,0,0,1,0,0,0,0,0,0
C16H9O4N3,0,0,0,0,0,0,0,0,0,0
C16H9O5N1,0,0,0,0,0,0,0,0,0,0
C16H9O5N2P1,0,0,0,1,0,0,0,0,0,0
C16H9O5N3,0,0,0,0,0,0,0,0,0,0
C16H9O6N1,0,0,0,1,0,0,0,0,0,0
C16H9O6N2P1,0,0,0,0,0,0,0,0,0,0
C16H9O6N3,0,0,0,0,0,0,0,0,0,0
C16H9O6S1N1,0,0,0,0,0,0,0,0,0,0
C16H9O7N1,1,0,0,1,0,0,0,0,0,0
C16H9O7N3,0,0,0,0,0,0,0,0,0,0
C16H9O7S1N1,0,0,0,0,0,0,0,0,0,0
C16H9O8N1,1,0,0,1,0,0,0,0,0,0
C16H9O8N3,0,0,0,0,0,0,0,0,0,0
C16H9O8S1N1,0,0,0,0,0,0,0,0,0,0
C16H9O8S1N3,0,0,0,0,0,0,0,0,0,0
C16H9O9N1,1,0,1,1,0,0,0,0,0,0
C16H9O9N3,0,0,0,0,0,0,0,0,0,0
C16H9O9S1N1,0,0,0,0,0,0,0,0,0,0
C16H9O9S1N3,0,0,0,0,0,0,0,0,0,0
C17H10O10,1,0,1,1,0,1,0,0,1,0
C17H10O10N2,0,0,1,0,0,0,0,0,0,0
C17H10O10S1,0,0,0,0,0,0,0,0,0,0
C17H10O10S1N2,0,0,0,0,0,0,0,0,0,0
C17H10O10S2,0,0,0,0,0,0,0,0,0,0
C17H10O11,1,0,1,1,0,1,0,0,1,0
C17H10O11N2,0,0,1,0,0,0,0,0,0,0
C17H10O11S1,0,0,0,0,0,0,0,0,0,0
C17H10O11S1N2,0,0,0,0,0,0,0,0,0,0
C17H10O12,1,0,1,1,0,1,0,0,1,0
C17H10O12N2,0,0,0,0,0,0,0,0,0,0
C17H10O12S1,0,0,0,0,0,0,0,0,0,0
C17H10O12S1N2,0,0,0,0,0,0,0,0,0,0
C17H10O13,1,0,1,1,0,0,0,0,0,0
C17H10O13N2,0,0,0,0,0,0,0,0,0,0
C17H10O13S1,0,0,0,0,0,0,0,0,0,0
C17H10O13S1N2,0,0,0,0,0,0,0,0,0,0
C17H10O14,0,0,1,1,0,0,0,0,0,0
C17H10O14N2,0,0,0,0,0,0,0,0,0,0
C17H10O14S1,0,0,0,0,0,0,0,0,0,0
C17H10O15,0,0,0,0,0,0,0,0,0,0
C17H10O16,0,0,0,0,0,0,0,0,0,0
C17H10O17,0,0,0,0,0,0,0,0,0,0
C17H10O2N3P1,0,0,0,0,0,0,0,0,0,0
C17H10O2S2N2,0,0,0,0,0,0,0,0,0,0
C17H10O3N3P1,0,0,0,0,0,0,0,0,0,0
C17H10O3S1,0,0,0,0,0,0,0,0,0,0
C17H10O3S2N2,0,0,0,0,0,0,0,0,0,0
C17H10O4,0,0,0,0,0,0,0,0,0,0
C17H10O4N2,0,0,0,0,0,0,0,0,0,0
C17H10O5,0,0,0,0,0,0,0,0,0,0
C17H10O5N2,0,0,0,0,0,0,0,0,0,0
C17H10O6,0,0,0,1,0,0,0,0,0,0
C17H10O6N2,0,0,0,0,0,0,0,0,0,0
C17H10O7,1,0,0,1,0,0,0,0,0,0
C17H10O7N2,0,0,0,0,0,0,0,0,0,0
C17H10O8,1,0,0,1,0,1,0,0,1,0
C17H10O8N2,0,0,0,0,0,0,0,0,0,0
C17H10O8S1N2,0,0,0,0,0,0,0,0,0,0
C17H10O9,1,0,1,1,0,1,0,0,1,0
C17H10O9N2,0,0,1,0,0,0,0,0,0,0
C17H10O9S1,0,0,0,0,0,0,0,0,0,0
C17H10O9S1N2,0,0,0,0,0,0,0,0,0,0
C17H11O1N2P1,0,0,0,0,0,0,0,0,0,0
C17H11O10N1,1,0,1,1,0,0,0,0,0,0
C17H11O10N3,0,0,1,0,0,0,0,0,0,0
C17H11O10S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O10S1N3,0,0,0,0,0,0,0,0,0,0
C17H11O11N1,1,0,1,1,0,0,0,0,0,0
C17H11O11N3,0,0,0,0,0,0,0,0,0,0
C17H11O11P1,0,0,0,0,0,0,0,0,0,0
C17H11O11S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O11S1N3,0,0,0,0,0,0,0,0,0,0
C17H11O12N1,1,0,1,1,0,0,0,0,0,0
C17H11O12N3,0,0,0,0,0,0,0,0,0,0
C17H11O12P1,0,0,0,0,0,0,0,0,0,0
C17H11O12S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O12S1N3,0,0,0,0,0,0,0,0,0,0
C17H11O13N1,0,0,1,0,0,0,0,0,0,0
C17H11O13N3,0,0,0,0,0,0,0,0,0,0
C17H11O13P1,0,0,0,0,0,0,0,0,0,0
C17H11O13S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O14N1,0,0,0,0,0,0,0,0,0,0
C17H11O14P1,0,0,0,0,0,0,0,0,0,0
C17H11O14S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O15N1,0,0,0,0,0,0,0,0,0,0
C17H11O15P1,0,0,0,0,0,0,0,0,0,0
C17H11O2N2P1,0,0,0,0,0,0,0,0,0,0
C17H11O2S1P1,0,0,0,0,0,0,0,0,0,0
C17H11O20N3,0,0,0,0,0,0,0,0,0,0
C17H11O3N2P1,0,0,0,1,0,0,0,0,0,0
C17H11O3S1P1,0,0,0,0,0,0,0,0,0,0
C17H11O4N1,0,0,0,0,0,0,0,0,0,0
C17H11O4N2P1,0,0,0,1,0,0,0,0,0,0
C17H11O4N3,0,0,0,0,0,0,0,0,0,0
C17H11O4S1N3,0,0,0,0,0,0,0,0,0,0
C17H11O4S1P1,0,0,0,0,0,0,0,0,0,0
C17H11O5N1,0,0,0,0,0,0,0,0,0,0
C17H11O5N2P1,0,0,0,1,0,0,0,0,0,0
C17H11O5N3,0,0,0,0,0,0,0,0,0,0
C17H11O6N1,0,0,0,1,0,0,0,0,0,0
C17H11O6N2P1,0,0,0,0,0,0,0,0,0,0
C17H11O6N3,0,0,0,0,0,0,0,0,0,0
C17H11O6S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O7N1,1,0,0,1,0,0,0,0,0,0
C17H11O7N2P1,0,0,0,0,0,0,0,0,0,0
C17H11O7N3,0,0,0,0,0,0,0,0,0,0
C17H11O7S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O8N1,1,0,1,1,0,0,0,0,0,0
C17H11O8N3,0,0,0,0,0,0,0,0,0,0
C17H11O8S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O9N1,1,0,1,1,0,0,0,0,0,0
C17H11O9N3,0,0,1,1,0,0,0,0,0,0
C17H11O9P1,0,0,0,0,0,0,0,0,0,0
C17H11O9S1N1,0,0,0,0,0,0,0,0,0,0
C17H11O9S1N3,0,0,0,0,0,0,0,0,0,0
C17H12O1S2N2,0,0,0,0,0,0,0,0,0,0
C17H12O10,1,0,1,1,0,1,0,1,1,1
C17H12O10N2,0,0,1,0,0,0,0,0,0,0
C17H12O10S1,0,0,0,0,0,0,0,0,0,0
C17H12O10S1N2,0,0,0,0,0,0,0,0,0,0
C17H12O10S2,0,0,0,0,0,0,0,0,0,0
C17H12O11,1,1,1,1,0,1,0,1,1,1
C17H12O11N2,1,0,1,1,0,0,0,0,0,0
C17H12O11S1,0,0,0,0,0,0,0,0,0,0
C17H12O11S1N2,0,0,0,0,0,0,0,0,0,0
C17H12O12,1,0,1,1,0,1,0,1,1,0
C17H12O12N2,0,0,1,0,0,0,0,0,0,0
C17H12O12S1,0,0,0,0,0,0,0,0,0,0
C17H12O12S1N2,0,0,0,0,0,0,0,0,0,0
C17H12O13,1,0,1,1,0,0,0,0,1,0
C17H12O13N2,0,0,0,0,0,0,0,0,0,0
C17H12O13S1,0,0,0,0,0,0,0,0,0,0
C17H12O13S1N2,0,0,0,0,0,0,0,0,0,0
C17H12O14,1,0,1,1,0,0,0,0,1,0
C17H12O14N2,0,0,0,0,0,0,0,0,0,0
C17H12O14S1,0,0,0,0,0,0,0,0,0,0
C17H12O15,0,0,1,1,0,0,0,0,0,0
C17H12O15N2,0,0,0,0,0,0,0,0,0,0
C17H12O15S1,0,0,0,0,0,0,0,0,0,0
C17H12O16,0,0,1,0,0,0,0,0,0,0
C17H12O17,0,0,0,0,0,0,0,0,0,0
C17H12O18,0,0,0,0,0,0,0,0,0,0
C17H12O2S1,0,0,0,0,0,0,0,0,0,0
C17H12O3,0,0,0,0,0,0,0,0,0,0
C17H12O3S1,0,0,0,0,0,0,0,0,0,0
C17H12O3S2N2,0,0,0,0,0,0,0,0,0,0
C17H12O4,0,0,0,0,0,0,0,0,0,0
C17H12O4N2,0,0,0,0,0,0,0,0,0,0
C17H12O5,0,0,0,1,0,0,0,0,0,0
C17H12O5N2,0,0,0,0,0,0,0,0,0,0
C17H12O6,1,0,0,1,0,0,0,0,0,0
C17H12O6N2,0,0,0,0,0,0,0,0,0,0
C17H12O7,1,0,0,1,0,1,0,0,1,1
C17H12O7N2,0,0,0,0,0,0,0,0,0,0
C17H12O8,1,0,1,1,0,1,0,1,1,1
C17H12O8N2,0,0,1,0,0,0,0,0,0,0
C17H12O8S1N2,0,0,0,0,0,0,0,0,0,0
C17H12O9,1,0,1,1,0,1,0,1,1,1
C17H12O9N2,0,0,1,0,0,0,0,0,0,0
C17H12O9S1,0,0,0,0,0,0,0,0,0,0
C17H12O9S1N2,0,0,0,0,0,0,0,0,0,0
C17H13O1N2P1,0,0,0,0,0,0,0,0,0,0
C17H13O1S1N2P1,0,0,0,0,0,0,0,0,0,0
C17H13O10N1,1,0,1,1,0,1,0,0,1,0
C17H13O10N3,0,0,1,1,0,0,0,0,0,0
C17H13O10S1N1,0,0,0,0,0,0,0,0,0,0
C17H13O10S1N3,0,0,0,0,0,0,0,0,0,0
C17H13O11N1,1,0,1,1,0,1,0,0,0,0
C17H13O11N3,0,0,1,1,0,0,0,0,0,0
