drug,cell_line_id,observed_ic50
CEDIRANIB,MKN45,3.22043
CEDIRANIB,MKN74,3.4833
CEDIRANIB,MM1S,3.18421
CEDIRANIB,MOLM13,2.09053
CEDIRANIB,MPP89,1.40981
CEDIRANIB,MS751,1.79604
CEDIRANIB,MSTO211H,3.02267
CEDIRANIB,MV411,1.961
CEDIRANIB,NALM6,2.01961
CEDIRANIB,NAMALWA,1.77815
CEDIRANIB,NB1,2.31105
CEDIRANIB,NB4,2.49072
CEDIRANIB,NCCIT,1.68109
CEDIRANIB,NCIH1048,3.96184
CEDIRANIB,NCIH1092,3.21071
CEDIRANIB,NCIH1155,2.88268
CEDIRANIB,NCIH1299,4.60376
CEDIRANIB,NCIH1355,5.7014
CEDIRANIB,NCIH1437,2.9726
CEDIRANIB,NCIH1568,2.69874
CEDIRANIB,NCIH1573,4.65013
CEDIRANIB,NCIH1581,1.05054
CEDIRANIB,NCIH1648,2.06295
CEDIRANIB,NCIH1650,1.90551
CEDIRANIB,NCIH1666,1.70041
CEDIRANIB,NCIH1693,2.11711
CEDIRANIB,NCIH1694,3.55967
CEDIRANIB,NCIH1792,2.20508
CEDIRANIB,NCIH1793,3.47643
CEDIRANIB,NCIH1836,4.45616
CEDIRANIB,NCIH1915,2.93837
CEDIRANIB,NCIH1944,3.12281
CEDIRANIB,NCIH1975,2.98583
CEDIRANIB,NCIH2009,2.78748
CEDIRANIB,NCIH2023,2.68048
CEDIRANIB,NCIH2030,2.07043
CEDIRANIB,NCIH2052,4.59118
CEDIRANIB,NCIH2087,3.66734
CEDIRANIB,NCIH209,2.40941
CEDIRANIB,NCIH2110,3.20731
CEDIRANIB,NCIH2122,2.91362
CEDIRANIB,NCIH2170,2.92136
CEDIRANIB,NCIH2171,2.52693
CEDIRANIB,NCIH2172,5.10775
CEDIRANIB,NCIH226,4.16045
CEDIRANIB,NCIH23,3.11135
CEDIRANIB,NCIH2452,1.77605
CEDIRANIB,NCIH28,2.76059
CEDIRANIB,NCIH292,1.69002
CEDIRANIB,NCIH3122,3.37257
CEDIRANIB,NCIH322,3.52213
CEDIRANIB,NCIH441,4.10321
CEDIRANIB,NCIH446,1.12403
CEDIRANIB,NCIH460,4.62611
CEDIRANIB,NCIH520,0.964029
CEDIRANIB,NCIH526,3.60362
CEDIRANIB,NCIH650,3.82916
CEDIRANIB,NCIH661,3.84564
CEDIRANIB,NCIH716,-5.83182
CEDIRANIB,NCIH727,3.1
CEDIRANIB,NCIH841,3.12362
CEDIRANIB,NCIN87,3.41441
CEDIRANIB,NH12,2.49985
CEDIRANIB,NH6,1.91034
CEDIRANIB,NMCG1,5.08507
CEDIRANIB,NOMO1,2.58681
CEDIRANIB,OAW28,2.48983
CEDIRANIB,OAW42,2.53965
CEDIRANIB,OCIAML2,2.57734
CEDIRANIB,OCIAML3,2.58425
CEDIRANIB,OE21,1.85456
CEDIRANIB,ONS76,2.85831
CEDIRANIB,OPM2,-1.59774
CEDIRANIB,OSC20,3.23214
CEDIRANIB,OSRC2,2.71464
CEDIRANIB,OV7,3.59285
CEDIRANIB,OV90,3.71274
CEDIRANIB,OVCAR8,2.89361
CEDIRANIB,OVISE,2.27438
CEDIRANIB,OVK18,4.56934
CEDIRANIB,OVTOKO,2.34639
CEDIRANIB,P30OHK,2.53455
CEDIRANIB,P31FUJ,2.65276
CEDIRANIB,PA1,2.35034
CEDIRANIB,PANC0327,2.9462
CEDIRANIB,PANC0403,3.36045
CEDIRANIB,PANC0813,3.36824
CEDIRANIB,PANC1005,2.60065
CEDIRANIB,PATU8902,2.69109
CEDIRANIB,PATU8988S,1.79278
CEDIRANIB,PATU8988T,3.23558
CEDIRANIB,PC14,0.614337
CEDIRANIB,PC3,3.90084
CEDIRANIB,PECAPJ15,2.49122
CEDIRANIB,PECAPJ34CLONEC12,2.46811
CEDIRANIB,PECAPJ41CLONED2,2.94943
CEDIRANIB,PECAPJ49,2.49977
CEDIRANIB,PEO1,4.4702
CEDIRANIB,PFSK1,2.24092
CEDIRANIB,PK45H,4.91447
CEDIRANIB,PLCPRF5,3.14483
CEDIRANIB,RAJI,2.34663
CEDIRANIB,RCC10RGB,2.21466
CEDIRANIB,RCHACV,2.40582
CEDIRANIB,RD,2.54247
CEDIRANIB,REH,2.49259
CEDIRANIB,RERFGC1B,0.365313
CEDIRANIB,RERFLCAD2,6.69011
CEDIRANIB,RERFLCSQ1,2.07666
CEDIRANIB,RH30,2.74685
CEDIRANIB,RH41,2.15761
CEDIRANIB,RKN,5.16656
CEDIRANIB,RKO,3.45854
CEDIRANIB,RL,2.55828
CEDIRANIB,RL952,2.57596
CEDIRANIB,RMGI,1.90541
CEDIRANIB,RPMI7951,2.6037
CEDIRANIB,RPMI8226,2.77299
CEDIRANIB,RT112,1.09486
CEDIRANIB,RT4,2.00197
CEDIRANIB,SAOS2,2.5608
CEDIRANIB,SAS,1.77491
CEDIRANIB,SCABER,1.39961
CEDIRANIB,SCC3,2.76518
CEDIRANIB,SEM,2.57114
CEDIRANIB,SET2,2.60519
CEDIRANIB,SF126,4.28731
CEDIRANIB,SF268,2.50121
CEDIRANIB,SF295,3.54726
CEDIRANIB,SF539,1.03792
CEDIRANIB,SH10TC,4.03762
CEDIRANIB,SHP77,2.05267
CEDIRANIB,SIHA,4.0144
CEDIRANIB,SIMA,2.13072
CEDIRANIB,SKBR3,2.65486
CEDIRANIB,SKGIIIA,2.27357
CEDIRANIB,SKGT2,2.5603
CEDIRANIB,SKGT4,3.49149
CEDIRANIB,SKHEP1,3.47578
CEDIRANIB,SKMEL2,3.19819
CEDIRANIB,SKMEL24,2.54279
CEDIRANIB,SKMEL30,2.6045
CEDIRANIB,SKMES1,2.00329
CEDIRANIB,SKMM2,4.23823
CEDIRANIB,SKN,2.1231
CEDIRANIB,SKNAS,2.36432
CEDIRANIB,SKNBE2,2.44234
CEDIRANIB,SKNDZ,2.16824
CEDIRANIB,SKNFI,1.6845
CEDIRANIB,SKOV3,4.15927
CEDIRANIB,SKUT1,4.13024
CEDIRANIB,SNGM,2.348
CEDIRANIB,SNU1,2.57629
CEDIRANIB,SNU1033,-0.867222
CEDIRANIB,SNU387,3.18917
CEDIRANIB,SNU423,2.61056
CEDIRANIB,SNU449,2.47734
CEDIRANIB,SNU475,3.60028
CEDIRANIB,SNU5,3.3286
CEDIRANIB,SNU601,2.50529
CEDIRANIB,SNU61,4.32905
CEDIRANIB,SNU685,3.28495
CEDIRANIB,SNU81,4.41127
CEDIRANIB,SNUC4,3.94534
CEDIRANIB,SNUC5,2.68308
CEDIRANIB,ST486,2.51297
CEDIRANIB,SUDHL1,3.26147
CEDIRANIB,SUDHL4,2.52342
CEDIRANIB,SUDHL5,0.429107
CEDIRANIB,SUDHL8,2.86192
CEDIRANIB,SUIT2,3.76832
CEDIRANIB,SUPM2,2.52313
CEDIRANIB,SUPT1,2.17577
CEDIRANIB,SW1088,2.08962
CEDIRANIB,SW1271,3.783
CEDIRANIB,SW13,2.0174
CEDIRANIB,SW1463,2.8154
CEDIRANIB,SW156,3.58001
CEDIRANIB,SW1573,4.84549
CEDIRANIB,SW1990,3.24813
CEDIRANIB,SW579,-3.68814
CEDIRANIB,SW620,3.70325
CEDIRANIB,SW626,3.86591
CEDIRANIB,SW837,2.98904
CEDIRANIB,SW954,3.39867
CEDIRANIB,SW982,2.67196
CEDIRANIB,T24,3.68631
CEDIRANIB,T47D,2.47682
CEDIRANIB,TC71,3.69882
CEDIRANIB,TE4,5.33624
CEDIRANIB,TE6,2.10151
CEDIRANIB,TE8,2.36027
CEDIRANIB,TE9,3.68261
CEDIRANIB,TF1,3.38446
CEDIRANIB,TGW,2.87245
CEDIRANIB,THP1,2.46516
CEDIRANIB,TM31,2.76877
CEDIRANIB,TOV112D,2.37249
CEDIRANIB,TOV21G,2.93691
CEDIRANIB,TT2609C02,4.46332
CEDIRANIB,TTC709,-0.578571
CEDIRANIB,TYKNU,3.0085
CEDIRANIB,U118MG,3.22499
CEDIRANIB,U251MG,2.67565
CEDIRANIB,U2OS,1.89383
CEDIRANIB,UACC257,2.45069
CEDIRANIB,UACC62,3.14195
CEDIRANIB,UACC893,3.52855
CEDIRANIB,UBLC1,1.91026
CEDIRANIB,UMUC1,-2.10854
CEDIRANIB,UMUC3,4.7816
CEDIRANIB,UWB1289,4.26657
CEDIRANIB,VAESBJ,2.99384
CEDIRANIB,VCAP,2.43833
CEDIRANIB,VMRCRCW,3.92588
CEDIRANIB,WM115,2.60939
CEDIRANIB,WM793,2.33661
CEDIRANIB,WM88,3.52593
CEDIRANIB,WM983B,2.6403
CEDIRANIB,WSUNHL,0.669736
CEDIRANIB,YAPC,2.20915
CEDIRANIB,YH13,1.94905
CEDIRANIB,YKG1,3.2459
CETUXIMAB,22RV1,8.54486
CETUXIMAB,2313287,7.67768
CETUXIMAB,42MGBA,8.08407
CETUXIMAB,639V,6.93246
CETUXIMAB,647V,7.58346
CETUXIMAB,697,8.1747
CETUXIMAB,769P,7.08428
CETUXIMAB,786O,8.83156
CETUXIMAB,8MGBA,7.8746
CETUXIMAB,A172,6.86631
CETUXIMAB,A253,7.72436
CETUXIMAB,A2780,8.53985
CETUXIMAB,A375,8.06827
CETUXIMAB,A388,7.97047
CETUXIMAB,A427,7.93302
CETUXIMAB,A549,8.55614
CETUXIMAB,ABC1,4.19707
CETUXIMAB,AM38,8.05389
CETUXIMAB,AMO1,7.88889
CETUXIMAB,ASPC1,7.1188
CETUXIMAB,BCPAP,8.43459
CETUXIMAB,BECKER,8.12256
CETUXIMAB,BFTC905,7.5668
CETUXIMAB,BFTC909,7.58601
CETUXIMAB,BHT101,7.44137
CETUXIMAB,BICR78,8.78161
CETUXIMAB,BPH1,6.67008
CETUXIMAB,BXPC3,8.73318
CETUXIMAB,C2BBE1,6.06721
CETUXIMAB,C33A,8.42298
CETUXIMAB,CA922,7.47956
CETUXIMAB,CADOES1,7.03388
CETUXIMAB,CAKI1,9.20183
CETUXIMAB,CAL12T,6.13726
CETUXIMAB,CAL29,6.78918
CETUXIMAB,CAL51,7.13083
CETUXIMAB,CAL62,8.02626
CETUXIMAB,CAL72,8.04328
CETUXIMAB,CAL78,8.25809
CETUXIMAB,CALU6,8.07323
CETUXIMAB,CAMA1,7.87415
CETUXIMAB,CAS1,7.16634
CETUXIMAB,CASKI,7.32424
CETUXIMAB,CFPAC1,7.82326
CETUXIMAB,CHAGOK1,8.18445
CETUXIMAB,CL11,8.02588
CETUXIMAB,CMLT1,8.09858
CETUXIMAB,COLO678,8.0488
CETUXIMAB,COLO679,7.8236
CETUXIMAB,COLO792,8.26923
CETUXIMAB,COLO800,7.83857
CETUXIMAB,COLO824,8.83974
CETUXIMAB,CORL105,8.8665
CETUXIMAB,CORL279,7.98019
CETUXIMAB,D283MED,7.87926
CETUXIMAB,DAOY,7.33426
CETUXIMAB,DB,7.94984
CETUXIMAB,DBTRG05MG,8.35565
CETUXIMAB,DETROIT562,8.06599
CETUXIMAB,DKMG,7.41337
CETUXIMAB,DMS53,6.41481
CETUXIMAB,ECGI10,7.96302
CETUXIMAB,EFM19,8.65487
CETUXIMAB,EFO21,7.5485
CETUXIMAB,EFO27,8.73314
CETUXIMAB,EJM,8.33734
CETUXIMAB,EKVX,7.11704
CETUXIMAB,EM2,8.29101
CETUXIMAB,EN,7.67064
CETUXIMAB,EOL1,8.05913
CETUXIMAB,EPLC272H,7.58068
CETUXIMAB,ES2,7.27388
CETUXIMAB,ESO26,7.73932
CETUXIMAB,ESO51,7.66668
CETUXIMAB,ESS1,8.28204
CETUXIMAB,FARAGE,7.18681
CETUXIMAB,FLO1,8.45637
CETUXIMAB,FTC133,7.37329
CETUXIMAB,FU97,8.08193
CETUXIMAB,G292CLONEA141B1,8.8233
CETUXIMAB,G401,7.85949
CETUXIMAB,G402,8.13656
CETUXIMAB,GB1,6.47723
CETUXIMAB,GCT,7.47544
CETUXIMAB,GI1,7.19426
CETUXIMAB,GIMEN,8.37322
CETUXIMAB,GP5D,7.76285
CETUXIMAB,H4,8.26485
CETUXIMAB,HCC1187,8.02473
CETUXIMAB,HCC1395,8.26092
CETUXIMAB,HCC1419,7.50191
CETUXIMAB,HCC1428,7.73729
CETUXIMAB,HCC15,8.17029
CETUXIMAB,HCC1937,8.017
CETUXIMAB,HCC202,7.84643
CETUXIMAB,HCC366,8.12994
CETUXIMAB,HCC38,7.19587
CETUXIMAB,HCC44,7.71704
CETUXIMAB,HCC70,7.16181
CETUXIMAB,HCC78,7.26526
CETUXIMAB,HEC1,6.94497
CETUXIMAB,HEL,7.48816
CETUXIMAB,HGC27,8.2956
CETUXIMAB,HMVII,8.15742
CETUXIMAB,HO1U1,8.06604
CETUXIMAB,HOP62,8.01414
CETUXIMAB,HPAFII,7.8608
CETUXIMAB,HS683,9.73632
CETUXIMAB,HS746T,7.79871
CETUXIMAB,HSC2,4.53624
CETUXIMAB,HSC3,5.51507
CETUXIMAB,HSC4,3.10895
CETUXIMAB,HT,7.70309
CETUXIMAB,HT1080,7.93798
CETUXIMAB,HT1197,7.96121
CETUXIMAB,HT1376,8.39051
CETUXIMAB,HT144,8.55158
CETUXIMAB,HT3,8.07983
CETUXIMAB,HUCCT1,6.98036
CETUXIMAB,HUH1,7.35788
CETUXIMAB,HUH7,8.74015
CETUXIMAB,HUO9,8.96326
CETUXIMAB,IALM,7.47862
CETUXIMAB,IGROV1,8.73124
CETUXIMAB,IHH4,7.74726
CETUXIMAB,IPC298,7.65645
CETUXIMAB,J82,8.18514
CETUXIMAB,JAR,7.93128
CETUXIMAB,JHH1,3.46489
CETUXIMAB,JHH2,7.41172
CETUXIMAB,JHH4,8.1624
CETUXIMAB,JHH6,6.69802
CETUXIMAB,JHH7,8.05658
CETUXIMAB,JHOS2,8.79886
CETUXIMAB,JHOS4,7.84562
CETUXIMAB,JIMT1,9.28384
CETUXIMAB,JJN3,8.48544
CETUXIMAB,JM1,8.39983
CETUXIMAB,JURKAT,7.6367
CETUXIMAB,JVM2,8.43733
CETUXIMAB,JVM3,8.53976
CETUXIMAB,K562,7.51484
CETUXIMAB,KALS1,8.77068
CETUXIMAB,KARPAS299,7.7458
CETUXIMAB,KARPAS422,7.72365
CETUXIMAB,KASUMI1,8.02235
CETUXIMAB,KCL22,8.49839
CETUXIMAB,KE37,7.63539
CETUXIMAB,KELLY,7.36639
CETUXIMAB,KM12,7.81021
CETUXIMAB,KMRC20,8.14522
CETUXIMAB,KNS62,8.21806
CETUXIMAB,KON,8.16349
CETUXIMAB,KOSC2,7.95416
CETUXIMAB,KP2,7.69644
CETUXIMAB,KP3,7.79887
CETUXIMAB,KPNYN,4.43457
CETUXIMAB,KU1919,7.94661
CETUXIMAB,KU812,8.86991
CETUXIMAB,KYSE180,8.26888
CETUXIMAB,KYSE270,7.65831
CETUXIMAB,KYSE450,5.29374
CETUXIMAB,KYSE510,10.4169
CETUXIMAB,KYSE520,6.58836
CETUXIMAB,KYSE70,7.81111
CETUXIMAB,L1236,8.3107
CETUXIMAB,L363,8.10644
CETUXIMAB,L428,8.58306
CETUXIMAB,LCLC97TM1,7.53151
CETUXIMAB,LK2,8.20562
CETUXIMAB,LN18,7.6409
CETUXIMAB,LN229,7.66492
CETUXIMAB,LNCAPCLONEFGC,4.71518
CETUXIMAB,LOUNH91,9.12348
CETUXIMAB,LOVO,7.83829
CETUXIMAB,LP1,7.53965
CETUXIMAB,LS1034,8.15735
CETUXIMAB,LS123,7.9668
CETUXIMAB,LS180,7.18797
CETUXIMAB,LS411N,6.5179
CETUXIMAB,LU135,8.44052
CETUXIMAB,LU165,7.94207
CETUXIMAB,MC116,7.44066
CETUXIMAB,MCF7,8.65745
CETUXIMAB,MDAMB157,8.02945
CETUXIMAB,MDAMB231,7.7544
CETUXIMAB,MDAMB361,7.32823
CETUXIMAB,MDAMB415,7.62383
CETUXIMAB,MDAMB436,8.7814
CETUXIMAB,MDAMB453,7.73581
CETUXIMAB,MDST8,7.1554
CETUXIMAB,MELHO,7.36538
CETUXIMAB,MELJUSO,8.06638
CETUXIMAB,MFE296,7.91636
CETUXIMAB,MFE319,7.72345
CETUXIMAB,MFM223,7.82825
CETUXIMAB,MHHES1,7.88238
CETUXIMAB,MIAPACA2,7.5774
CETUXIMAB,MKN45,7.52996
CETUXIMAB,MOLM13,7.77305
CETUXIMAB,MPP89,8.26848
CETUXIMAB,MS751,8.52224
CETUXIMAB,MV411,8.188
CETUXIMAB,NALM6,8.60747
CETUXIMAB,NAMALWA,8.05884
CETUXIMAB,NB1,5.13224
CETUXIMAB,NB4,7.11118
CETUXIMAB,NCIH1048,8.63484
CETUXIMAB,NCIH1092,7.60687
CETUXIMAB,NCIH1155,7.23296
CETUXIMAB,NCIH1299,8.78811
CETUXIMAB,NCIH1355,7.52877
CETUXIMAB,NCIH1568,3.83181
CETUXIMAB,NCIH1573,8.54719
CETUXIMAB,NCIH1581,8.11457
CETUXIMAB,NCIH1648,7.75089
CETUXIMAB,NCIH1666,4.50959
CETUXIMAB,NCIH1693,8.34301
CETUXIMAB,NCIH1694,7.10282
CETUXIMAB,NCIH1792,7.71786
CETUXIMAB,NCIH1793,7.76239
CETUXIMAB,NCIH1836,8.27127
CETUXIMAB,NCIH1915,8.58833
CETUXIMAB,NCIH1944,6.71619
CETUXIMAB,NCIH1975,6.60773
CETUXIMAB,NCIH2009,7.93255
CETUXIMAB,NCIH2023,9.02996
CETUXIMAB,NCIH2030,7.79946
CETUXIMAB,NCIH2087,7.91651
CETUXIMAB,NCIH209,8.41461
CETUXIMAB,NCIH211,8.50039
CETUXIMAB,NCIH2110,7.67329
CETUXIMAB,NCIH2122,7.99755
CETUXIMAB,NCIH2170,8.42157
CETUXIMAB,NCIH2172,8.12705
CETUXIMAB,NCIH226,6.60225
CETUXIMAB,NCIH23,7.58451
CETUXIMAB,NCIH2452,8.22284
CETUXIMAB,NCIH292,0.285805
CETUXIMAB,NCIH3122,8.56143
CETUXIMAB,NCIH358,7.2636
CETUXIMAB,NCIH441,8.25632
CETUXIMAB,NCIH446,8.34319
CETUXIMAB,NCIH460,7.24598
CETUXIMAB,NCIH520,7.36416
CETUXIMAB,NCIH526,7.83753
CETUXIMAB,NCIH650,9.16858
CETUXIMAB,NCIH661,8.04594
CETUXIMAB,NCIH716,8.66881
CETUXIMAB,NCIH727,8.04149
CETUXIMAB,NCIH841,7.37327
CETUXIMAB,NCIN87,7.97237
CETUXIMAB,NMCG1,7.42738
CETUXIMAB,NOMO1,7.95832
CETUXIMAB,OAW28,8.19162
CETUXIMAB,OAW42,7.75944
CETUXIMAB,OCIAML2,7.59357
CETUXIMAB,OCIAML3,8.01375
CETUXIMAB,OE21,0.597023
CETUXIMAB,ONS76,7.93774
CETUXIMAB,OPM2,8.07417
CETUXIMAB,OSC20,8.13665
CETUXIMAB,OSRC2,8.53822
CETUXIMAB,OV90,7.98617
CETUXIMAB,OVCAR8,7.46759
CETUXIMAB,OVISE,7.10437
CETUXIMAB,OVK18,7.65698
CETUXIMAB,OVTOKO,5.39314
CETUXIMAB,P30OHK,7.94762
CETUXIMAB,P31FUJ,7.33648
CETUXIMAB,PANC0327,8.29285
CETUXIMAB,PANC0813,7.98453
CETUXIMAB,PANC1005,7.91391
CETUXIMAB,PATU8902,8.48588
CETUXIMAB,PATU8988T,7.4723
CETUXIMAB,PC14,7.72698
CETUXIMAB,PC3,8.8217
CETUXIMAB,PEO1,7.50042
CETUXIMAB,RAJI,7.60927
CETUXIMAB,RCC10RGB,8.00068
CETUXIMAB,RCHACV,8.16121
CETUXIMAB,RD,9.3415
CETUXIMAB,REH,8.27964
CETUXIMAB,RERFGC1B,7.97501
CETUXIMAB,RERFLCSQ1,6.53491
CETUXIMAB,RH30,7.51865
CETUXIMAB,RH41,8.27396
CETUXIMAB,RKN,7.97688
CETUXIMAB,RKO,8.14751
CETUXIMAB,RL,7.94685
CETUXIMAB,RL952,7.61051
CETUXIMAB,RMGI,1.55125
CETUXIMAB,RPMI8226,8.02938
CETUXIMAB,RT112,7.79708
CETUXIMAB,RT4,8.49814
CETUXIMAB,SAOS2,7.94062
CETUXIMAB,SAS,5.42674
CETUXIMAB,SF126,8.21975
CETUXIMAB,SF268,7.01888
CETUXIMAB,SF295,7.32381
CETUXIMAB,SF539,8.61777
CETUXIMAB,SHP77,7.30481
CETUXIMAB,SIHA,7.58287
CETUXIMAB,SIMA,8.50171
CETUXIMAB,SISO,7.54713
CETUXIMAB,SKGIIIA,7.44651
CETUXIMAB,SKGT2,8.12187
CETUXIMAB,SKGT4,8.16925
CETUXIMAB,SKHEP1,8.21443
CETUXIMAB,SKMEL2,6.63312
CETUXIMAB,SKMEL24,7.89029
CETUXIMAB,SKMEL30,8.84874
CETUXIMAB,SKMES1,5.12137
CETUXIMAB,SKN,8.10128
CETUXIMAB,SKNDZ,6.54243
CETUXIMAB,SKNFI,7.02528
CETUXIMAB,SKOV3,7.91503
CETUXIMAB,SKUT1,8.5909
CETUXIMAB,SNGM,7.25551
CETUXIMAB,SNU1,8.06672
CETUXIMAB,SNU423,8.13778
CETUXIMAB,SNU449,9.10671
CETUXIMAB,SNU5,7.37467
CETUXIMAB,SNU61,7.58073
CETUXIMAB,SNU81,8.34987
CETUXIMAB,SNUC5,8.41918
CETUXIMAB,ST486,8.31347
CETUXIMAB,SUDHL4,8.18133
CETUXIMAB,SUDHL5,7.67873
CETUXIMAB,SUDHL8,8.19049
CETUXIMAB,SUIT2,8.4296
CETUXIMAB,SUPM2,7.67403
CETUXIMAB,SUPT1,7.68225
CETUXIMAB,SW1088,8.57355
CETUXIMAB,SW1271,7.55219
CETUXIMAB,SW13,8.13654
CETUXIMAB,SW1463,7.36283
CETUXIMAB,SW156,7.37251
CETUXIMAB,SW1573,8.8145
CETUXIMAB,SW1990,8.35107
CETUXIMAB,SW620,8.13282
CETUXIMAB,SW626,8.18859
CETUXIMAB,SW837,7.89935
CETUXIMAB,SW954,7.6698
CETUXIMAB,SW982,7.57116
CETUXIMAB,T24,9.40731
CETUXIMAB,T47D,8.20158
CETUXIMAB,TC71,7.96111
CETUXIMAB,TE4,8.47937
CETUXIMAB,TE6,7.60647
CETUXIMAB,TE8,9.02937
CETUXIMAB,TE9,7.46086
CETUXIMAB,TGW,7.5419
CETUXIMAB,THP1,8.21804
CETUXIMAB,TOV112D,8.51599
CETUXIMAB,TOV21G,7.27177
CETUXIMAB,TT2609C02,7.68805
CETUXIMAB,TYKNU,8.26517
CETUXIMAB,U118MG,7.65803
CETUXIMAB,U251MG,8.08474
CETUXIMAB,U2OS,7.98203
CETUXIMAB,UACC257,8.0537
CETUXIMAB,UACC62,6.85806
CETUXIMAB,UACC893,8.35301
CETUXIMAB,UMUC3,8.11545
CETUXIMAB,UWB1289,6.89864
CETUXIMAB,VAESBJ,7.78852
CETUXIMAB,VCAP,6.34416
CETUXIMAB,WM115,9.00821
CETUXIMAB,WM793,7.1257
CETUXIMAB,WSUNHL,7.842
CETUXIMAB,YAPC,8.01712
CETUXIMAB,YH13,7.85691
CETUXIMAB,YKG1,7.28502
CI-1033,22RV1,3.44226
CI-1033,2313287,2.87049
CI-1033,42MGBA,3.31374
CI-1033,639V,2.82124
CI-1033,647V,3.0874
CI-1033,697,1.39269
CI-1033,769P,-0.485946
CI-1033,786O,3.03299
CI-1033,8505C,2.99492
CI-1033,8MGBA,3.14365
CI-1033,A172,6.42758
CI-1033,A2058,3.09916
CI-1033,A253,6.87049
CI-1033,A2780,2.82903
CI-1033,A375,1.58832
CI-1033,A388,1.15333
CI-1033,A427,2.88869
CI-1033,A549,5.93869
CI-1033,ABC1,1.84031
CI-1033,AGS,0.648476
CI-1033,AM38,3.2774
CI-1033,AMO1,6.33418
CI-1033,ASPC1,9.38386
CI-1033,AU565,-6.70667
CI-1033,BCPAP,2.03323
CI-1033,BECKER,3.84618
CI-1033,BFTC905,2.72903
CI-1033,BFTC909,4.6074
CI-1033,BHT101,3.62429
CI-1033,BICR31,2.06751
CI-1033,BICR78,3.79961
CI-1033,BPH1,-1.75665
CI-1033,BXPC3,3.31318
CI-1033,C2BBE1,3.1658
CI-1033,C33A,-0.142996
CI-1033,C4I,2.04287
CI-1033,CA922,1.50784
CI-1033,CADOES1,1.85538
CI-1033,CAKI1,7.10482
CI-1033,CAL12T,-0.926709
CI-1033,CAL29,1.97422
CI-1033,CAL33,3.54178
CI-1033,CAL51,3.01155
CI-1033,CAL62,3.36286
CI-1033,CAL72,5.11335
CI-1033,CAL78,2.62756
CI-1033,CAMA1,2.20844
CI-1033,CAOV3,2.25161
CI-1033,CAPAN1,2.07172
CI-1033,CAS1,3.796
CI-1033,CASKI,0.659885
CI-1033,CFPAC1,3.75187
CI-1033,CHAGOK1,4.61078
CI-1033,CHP134,2.29726
CI-1033,CHP212,-0.204005
CI-1033,CL11,3.63672
CI-1033,COLO678,4.85184
CI-1033,COLO679,2.92723
CI-1033,COLO792,2.16468
CI-1033,COLO800,1.48989
CI-1033,COLO824,2.23141
CI-1033,CORL105,-0.470981
CI-1033,CORL311,3.10411
CI-1033,D283MED,1.94263
CI-1033,DANG,6.74056
CI-1033,DAOY,3.2714
CI-1033,DB,5.29772
CI-1033,DBTRG05MG,7.42618
CI-1033,DETROIT562,3.81818
CI-1033,DKMG,2.35327
CI-1033,DMS53,4.0676
CI-1033,DOTC24510,2.68881
CI-1033,ECGI10,1.16745
CI-1033,EFM19,1.78541
CI-1033,EFO21,7.42837
CI-1033,EFO27,10.2084
CI-1033,EJM,3.29711
CI-1033,EKVX,2.27775
CI-1033,EM2,0.639262
CI-1033,EN,2.66222
CI-1033,EOL1,-0.386749
CI-1033,EPLC272H,1.01302
CI-1033,ES2,3.76583
CI-1033,ESO26,-3.89682
CI-1033,ESS1,3.75189
CI-1033,FADU,4.0209
CI-1033,FARAGE,1.9016
CI-1033,FLO1,1.82527
CI-1033,FTC133,3.24545
CI-1033,FU97,2.27336
CI-1033,G292CLONEA141B1,3.49743
CI-1033,G401,1.58445
CI-1033,G402,1.5449
CI-1033,GB1,2.59079
CI-1033,GCT,1.06182
CI-1033,GI1,2.86554
CI-1033,GIMEN,1.97256
CI-1033,GP5D,3.93
CI-1033,H4,3.64203
CI-1033,HCC1187,1.01013
CI-1033,HCC1395,3.03538
CI-1033,HCC1419,-2.47651
CI-1033,HCC1428,3.91993
CI-1033,HCC15,4.24671
CI-1033,HCC1937,3.2914
CI-1033,HCC202,-1.33014
CI-1033,HCC33,2.66273
CI-1033,HCC38,1.1981
CI-1033,HCC44,6.56422
CI-1033,HCC70,2.78069
CI-1033,HCC78,2.63069
CI-1033,HEC1,3.0429
CI-1033,HEL,1.74774
CI-1033,HGC27,2.81349
CI-1033,HMVII,4.23414
CI-1033,HO1U1,4.55037
CI-1033,HOP62,2.84478
CI-1033,HPAFII,4.74252
CI-1033,HS683,4.1812
CI-1033,HS746T,3.17889
CI-1033,HSC2,6.2247
CI-1033,HSC3,3.31311
CI-1033,HSC4,5.88229
CI-1033,HT,3.50025
CI-1033,HT1080,3.58212
CI-1033,HT1197,2.92889
CI-1033,HT1376,3.34352
CI-1033,HT144,1.49793
CI-1033,HT3,0.0422432
CI-1033,HT55,7.22042
CI-1033,HUCCT1,2.5244
CI-1033,HUH1,4.90884
CI-1033,HUH7,2.45572
CI-1033,HUO9,1.03639
CI-1033,HUPT3,3.41979
CI-1033,HUPT4,0.470375
CI-1033,IALM,3.78689
CI-1033,IGR1,1.40124
CI-1033,IGROV1,4.73081
CI-1033,IHH4,1.80931
CI-1033,IM95,1.61183
CI-1033,IPC298,2.46276
CI-1033,ISTMES1,3.49095
CI-1033,J82,4.13967
CI-1033,JAR,3.27174
CI-1033,JHH1,1.73087
CI-1033,JHH2,0.634438
CI-1033,JHH4,0.793159
