ID,Age_weeks,Date,FW_apex,UV,Lux,Time_assayed_1,Time_assayed_fraction_1,Alightments_1,Time_active_1,Distance_1,Time_assayed_2,Time_assayed_fraction_2,Alightments_2,Time_active_2,Distance_2,Raining,Noisy,Lux_scaled,UV_scaled,Time_assayed_fraction_mean,Alightments_mean,Time_active_mean,Distance_mean,Time_assayed_max,Time_assayed_fraction_max,Alightments_max,Time_active_max,Distance_max,Species,Sex,Diet,Eclosion_weight,FW_length,Longevity,Time_active_max_prop,Distance_max_prop
DL50,5,2022-10-05,FALSE,9.0,7710,11:02:00,0.4597,1,1.96,177,11:16:00,0.4694,1,6.41,88.0,FALSE,FALSE,-0.3441514744738581,2.4793692166264636,0.46455,1.0,4.1850000000000005,132.5,11:16:00,0.4694,1,6.41,88.0,Dryas,M,PD,0.287,47,38,0.14244444444444446,0.06769230769230769
DL91,1,2022-10-05,TRUE,9.0,7710,11:05:00,0.4618,1,3.41,52,11:18:00,0.4708,1,2.43,137.0,FALSE,FALSE,-0.3441514744738581,2.4793692166264636,0.4663,1.0,2.92,94.5,11:05:00,0.4618,1,3.41,52.0,Dryas,M,PD,0.134,39,36,0.07577777777777778,0.04
DL96,1,2022-10-07,TRUE,8.0,1420,10:32:00,0.4389,1,3.3,170,11:45:00,0.4896,1,8.08,500.0,TRUE,FALSE,-1.0310912600747018,1.6456530847656006,0.46425,1.0,5.6899999999999995,335.0,11:45:00,0.4896,1,8.08,500.0,Dryas,F,PD,0.175,39,21,0.17955555555555555,0.38461538461538464
DL65,3,2022-10-07,FALSE,8.0,1420,10:36:00,0.4417,1,3.52,27,11:47:00,0.491,4,13.82,181.0,TRUE,FALSE,-1.0310912600747018,1.6456530847656006,0.46635,2.5,8.67,104.0,11:47:00,0.491,4,13.82,181.0,Dryas,F,PD,0.132,37,22,0.3071111111111111,0.13923076923076924
DL95,1,2022-10-07,TRUE,8.0,1420,10:38:00,0.4431,1,3.87,130,11:50:00,0.4931,1,3.34,20.0,TRUE,FALSE,-1.0310912600747018,1.6456530847656006,0.46809999999999996,1.0,3.605,75.0,10:38:00,0.4431,1,3.87,130.0,Dryas,F,PF,0.163,38,9,0.08600000000000001,0.1
DL66,3,2022-10-07,TRUE,8.0,2250,10:49:00,0.4507,1,10.22,153,10:58:00,0.4569,0,45.0,1130.0,TRUE,FALSE,-0.9404457875709339,1.6456530847656006,0.4538,0.5,27.61,641.5,10:58:00,0.4569,0,45.0,1130.0,Dryas,M,PD,0.164,46,21,1.0,0.8692307692307693
DL93,1,2022-10-07,FALSE,8.0,2250,10:54:00,0.4542,2,30.98,848,11:01:00,0.459,2,22.52,650.0,TRUE,FALSE,-0.9404457875709339,1.6456530847656006,0.4566,2.0,26.75,749.0,10:54:00,0.4542,2,30.98,848.0,Dryas,M,PF,0.123,38,20,0.6884444444444444,0.6523076923076923
DL94,1,2022-10-07,TRUE,8.0,2250,10:56:00,0.4556,1,1.32,0,11:05:00,0.4618,1,2.3,16.0,TRUE,FALSE,-0.9404457875709339,1.6456530847656006,0.4587,1.0,1.81,8.0,11:05:00,0.4618,1,2.3,16.0,Dryas,M,PD,0.183,41,23,0.05111111111111111,0.012307692307692308
HL87,9,2022-10-10,FALSE,11.0,14000,10:20:00,0.4306,1,1.57,59,10:26:00,0.4347,1,3.28,261.0,FALSE,FALSE,0.34278831112698566,4.14680148034819,0.43265,1.0,2.425,160.0,10:26:00,0.4347,1,3.28,261.0,Hecale,M,PF,0.13,36,64,0.07288888888888888,0.20076923076923076
HL86,9,2022-10-10,FALSE,11.0,14000,10:23:00,0.4326,1,35.75,1208,10:30:00,0.4375,1,31.75,1254.0,FALSE,FALSE,0.34278831112698566,4.14680148034819,0.43505,1.0,33.75,1231.0,10:23:00,0.4326,1,35.75,1208.0,Hecale,M,PF,0.228,45,83,0.7944444444444444,0.9292307692307692
DL72,3,2022-10-10,FALSE,11.0,19000,10:41:00,0.4451,1,1.53,0,10:58:00,0.4569,1,2.03,0.0,FALSE,FALSE,0.8888453744026961,4.14680148034819,0.45099999999999996,1.0,1.7799999999999998,0.0,10:58:00,0.4569,1,2.03,0.0,Dryas,M,PF,0.172,40,41,0.04511111111111111,0.0
HL97,3,2022-10-10,TRUE,11.0,19000,10:44:00,0.4472,2,12.16,1245,11:01:00,0.459,1,1.29,79.0,FALSE,FALSE,0.8888453744026961,4.14680148034819,0.4531,1.5,6.725,662.0,10:44:00,0.4472,2,12.16,1245.0,Hecale,M,PF,0.146,39,51,0.27022222222222225,0.9576923076923077
DL99,1,2022-10-10,FALSE,11.0,19000,10:47:00,0.4493,3,10.04,269,11:08:00,0.4639,1,14.94,1260.0,FALSE,FALSE,0.8888453744026961,4.14680148034819,0.4566,2.0,12.489999999999998,764.5,11:08:00,0.4639,1,14.94,1260.0,Dryas,M,PF,0.203,43,34,0.33199999999999996,0.9692307692307692
DL97,1,2022-10-10,TRUE,11.0,19000,10:50:00,0.4514,7,19.02,1235,11:05:00,0.4618,9,28.47,30.0,FALSE,FALSE,0.8888453744026961,4.14680148034819,0.4566,8.0,23.744999999999997,632.5,11:05:00,0.4618,9,28.47,30.0,Dryas,F,PF,0.183,40,24,0.6326666666666666,0.023076923076923078
HL96,3,2022-10-10,TRUE,11.0,19000,10:55:00,0.4549,1,1.2,0,11:13:00,0.4674,1,1.55,5.0,FALSE,FALSE,0.8888453744026961,4.14680148034819,0.46115,1.0,1.375,2.5,11:13:00,0.4674,1,1.55,5.0,Hecale,M,PF,0.156,38,48,0.034444444444444444,0.0038461538461538464
DL100,1,2022-10-12,TRUE,5.2,13500,10:18:00,0.4292,3,10.99,51,10:28:00,0.4361,5,12.23,679.0,FALSE,FALSE,0.2881826047994146,-0.688752084444816,0.43265,4.0,11.61,365.0,10:28:00,0.4361,5,12.23,679.0,Dryas,F,PF,0.249,43,34,0.2717777777777778,0.5223076923076924
DL101,1,2022-10-12,TRUE,5.2,13500,10:21:00,0.4313,1,15.32,1234,10:31:00,0.4382,1,1.37,153.0,FALSE,FALSE,0.2881826047994146,-0.688752084444816,0.43474999999999997,1.0,8.345,693.5,10:21:00,0.4313,1,15.32,1234.0,Dryas,F,PD,0.25,40,31,0.34044444444444444,0.9492307692307692
DL73,3,2022-10-12,FALSE,5.2,13500,10:25:00,0.434,1,4.77,338,10:34:00,0.4403,1,12.64,1259.0,FALSE,FALSE,0.2881826047994146,-0.688752084444816,0.43715000000000004,1.0,8.705,798.5,10:34:00,0.4403,1,12.64,1259.0,Dryas,F,PF,0.136,37,37,0.2808888888888889,0.9684615384615385
DL75,3,2022-10-12,TRUE,5.2,13000,10:53:00,0.4535,1,2.09,60,10:58:00,0.4569,2,9.45,29.0,FALSE,FALSE,0.23357689847184357,-0.688752084444816,0.4552,1.5,5.77,44.5,10:58:00,0.4569,2,9.45,29.0,Dryas,M,PD,0.123,36,35,0.21,0.022307692307692306
HL91,9,2022-10-12,FALSE,5.2,13000,10:55:00,0.4549,1,15.06,1219,11:01:00,0.459,1,10.56,80.0,FALSE,FALSE,0.23357689847184357,-0.688752084444816,0.45695,1.0,12.81,649.5,10:55:00,0.4549,1,15.06,1219.0,Hecale,M,PD,0.227,45,69,0.33466666666666667,0.9376923076923077
HL79,13,2022-10-14,FALSE,4.7,6900,10:08:00,0.4222,0,45.0,1247,10:15:00,0.4271,0,45.0,925.0,FALSE,FALSE,-0.43261271872452317,-1.1056101503752476,0.42464999999999997,0.0,45.0,1086.0,10:08:00,0.4222,0,45.0,1247.0,Hecale,F,PF,0.224,44,115,1.0,0.9592307692307692
DL80,3,2022-10-14,TRUE,4.7,16200,10:26:00,0.4347,1,43.41,1112,10:37:00,0.4424,1,18.66,16.0,FALSE,FALSE,0.5830534189682982,-1.1056101503752476,0.43855,1.0,31.034999999999997,564.0,10:26:00,0.4347,1,43.41,1112.0,Dryas,M,PF,0.195,42,34,0.9646666666666666,0.8553846153846154
DL85,3,2022-10-14,TRUE,4.7,16200,10:29:00,0.4368,3,32.52,1245,10:39:00,0.4438,1,16.39,1245.0,FALSE,FALSE,0.5830534189682982,-1.1056101503752476,0.4403,2.0,24.455000000000002,1245.0,10:29:00,0.4368,3,32.52,1245.0,Dryas,M,PD,0.165,40,33,0.7226666666666668,0.9576923076923077
DL84,3,2022-10-14,FALSE,4.7,16200,10:33:00,0.4396,2,14.96,386,10:44:00,0.4472,1,19.78,140.0,FALSE,FALSE,0.5830534189682982,-1.1056101503752476,0.4434,1.5,17.37,263.0,10:44:00,0.4472,1,19.78,140.0,Dryas,M,PF,0.14,39,42,0.4395555555555556,0.1076923076923077
HL101,1,2022-10-17,TRUE,6.0,6360,10:13:00,0.4257,1,3.68,58,10:31:00,0.4382,0,39.17,0.0,FALSE,FALSE,-0.49158688155829994,-0.021779178956125616,0.43195,0.5,21.425,29.0,10:31:00,0.4382,0,39.17,0.0,Hecale,M,PF,0.217,44,36,0.8704444444444445,0.0
HL100,1,2022-10-17,TRUE,6.0,6360,10:18:00,0.4292,1,6.02,86,10:35:00,0.441,1,2.99,62.0,FALSE,FALSE,-0.49158688155829994,-0.021779178956125616,0.43510000000000004,1.0,4.505,74.0,10:18:00,0.4292,1,6.02,86.0,Hecale,M,PD,0.108,37,29,0.13377777777777777,0.06615384615384616
HL99,3,2022-10-17,TRUE,6.0,6360,10:23:00,0.4326,1,19.21,1214,10:39:00,0.4438,1,0.96,42.0,FALSE,FALSE,-0.49158688155829994,-0.021779178956125616,0.4382,1.0,10.085,628.0,10:23:00,0.4326,1,19.21,1214.0,Hecale,M,PF,0.131,38,44,0.42688888888888893,0.9338461538461539
DL61,5,2022-10-17,FALSE,6.0,6360,10:27:00,0.4354,0,45.0,617,10:42:00,0.4458,1,1.09,45.0,FALSE,FALSE,-0.49158688155829994,-0.021779178956125616,0.4406,0.5,23.045,331.0,10:27:00,0.4354,0,45.0,617.0,Dryas,M,PD,0.19,41,42,1.0,0.4746153846153846
DL67T,3,2022-10-19,TRUE,5.7,12970,10:40:00,0.4444,1,2.49,109,11:04:00,0.4611,1,1.44,55.0,FALSE,FALSE,0.2303005560921893,-0.2718940185143844,0.45275,1.0,1.965,82.0,10:40:00,0.4444,1,2.49,109.0,Dryas,M,PF,0.189,42,41,0.05533333333333334,0.08384615384615385
DL70T,3,2022-10-19,FALSE,5.7,12970,10:45:00,0.4479,1,2.52,23,11:08:00,0.4639,1,2.69,82.0,FALSE,FALSE,0.2303005560921893,-0.2718940185143844,0.45589999999999997,1.0,2.605,52.5,11:08:00,0.4639,1,2.69,82.0,Dryas,M,PD,0.151,39,30,0.05977777777777778,0.06307692307692307
DL90,3,2022-10-19,FALSE,5.7,12970,10:51:00,0.4521,1,13.66,33,11:11:00,0.466,1,1.54,33.0,FALSE,FALSE,0.2303005560921893,-0.2718940185143844,0.45905,1.0,7.6,33.0,10:51:00,0.4521,1,13.66,33.0,Dryas,M,PF,0.135,40,32,0.3035555555555556,0.025384615384615384
DL102,1,2022-10-19,FALSE,5.7,12970,10:54:00,0.4542,1,2.36,123,11:14:00,0.4681,1,2.29,34.0,FALSE,FALSE,0.2303005560921893,-0.2718940185143844,0.46115,1.0,2.325,78.5,10:54:00,0.4542,1,2.36,123.0,Dryas,M,PF,0.201,44,29,0.05244444444444444,0.09461538461538462
DL89,3,2022-10-19,TRUE,5.7,12970,10:57:00,0.4563,1,7.79,85,11:18:00,0.4708,1,4.89,77.0,FALSE,FALSE,0.2303005560921893,-0.2718940185143844,0.46355,1.0,6.34,81.0,10:57:00,0.4563,1,7.79,85.0,Dryas,F,PF,0.141,39,32,0.1731111111111111,0.06538461538461539
DL91,3,2022-10-19,TRUE,5.7,12970,11:00:00,0.4583,0,45.0,1272,11:20:00,0.4722,1,44.75,877.0,FALSE,FALSE,0.2303005560921893,-0.2718940185143844,0.46525,0.5,44.875,1074.5,11:00:00,0.4583,0,45.0,1272.0,Dryas,M,PD,0.134,39,36,1.0,0.9784615384615385
DL96,3,2022-10-21,TRUE,4.9,3900,10:00:00,0.4167,1,2.72,75,10:07:00,0.4215,1,4.19,114.0,FALSE,TRUE,-0.7602469566899495,-0.9388669240030747,0.41910000000000003,1.0,3.455,94.5,10:07:00,0.4215,1,4.19,114.0,Dryas,F,PD,0.175,39,21,0.09311111111111112,0.0876923076923077
DL94,3,2022-10-21,FALSE,4.9,3900,10:03:00,0.4188,1,7.39,33,10:10:00,0.4236,1,0.8,5.0,FALSE,TRUE,-0.7602469566899495,-0.9388669240030747,0.4212,1.0,4.095,19.0,10:03:00,0.4188,1,7.39,33.0,Dryas,M,PD,0.183,41,23,0.16422222222222221,0.025384615384615384
DL126T,3,2022-10-21,TRUE,4.9,5050,10:15:00,0.4271,1,2.67,0,10:46:00,0.4486,1,2.85,98.0,FALSE,TRUE,-0.634653832136536,-0.9388669240030747,0.43784999999999996,1.0,2.76,49.0,10:46:00,0.4486,1,2.85,98.0,Dryas,M,PD,0.166,42,31,0.06333333333333334,0.07538461538461538
DL103,1,2022-10-21,TRUE,4.9,5050,10:18:00,0.4292,1,1.33,50,10:50:00,0.4514,1,26.41,1126.0,FALSE,TRUE,-0.634653832136536,-0.9388669240030747,0.4403,1.0,13.870000000000001,588.0,10:50:00,0.4514,1,26.41,1126.0,Dryas,M,PF,0.108,37,10,0.5868888888888889,0.8661538461538462
DL76T,3,2022-10-21,FALSE,4.9,5050,10:21:00,0.4313,1,1.49,51,10:53:00,0.4535,1,2.0,46.0,FALSE,TRUE,-0.634653832136536,-0.9388669240030747,0.4424,1.0,1.745,48.5,10:53:00,0.4535,1,2.0,46.0,Dryas,M,PD,0.161,42,34,0.044444444444444446,0.03538461538461538
DL78T,3,2022-10-21,TRUE,4.9,5050,10:23:00,0.4326,1,21.67,0,10:55:00,0.4549,0,45.0,563.0,FALSE,TRUE,-0.634653832136536,-0.9388669240030747,0.44375,0.5,33.335,281.5,10:55:00,0.4549,0,45.0,563.0,Dryas,M,PD,0.193,42,25,1.0,0.4330769230769231
DL77T,3,2022-10-21,FALSE,4.9,5050,10:26:00,0.4347,1,1.62,101,10:59:00,0.4576,4,34.83,886.0,FALSE,TRUE,-0.634653832136536,-0.9388669240030747,0.44615,2.5,18.224999999999998,493.5,10:59:00,0.4576,4,34.83,886.0,Dryas,M,PD,0.14,39,34,0.7739999999999999,0.6815384615384615
DL105,1,2022-10-21,TRUE,4.9,5050,10:30:00,0.4375,1,10.02,800,11:03:00,0.4604,4,43.0,1175.0,FALSE,TRUE,-0.634653832136536,-0.9388669240030747,0.44894999999999996,2.5,26.509999999999998,987.5,11:03:00,0.4604,4,43.0,1175.0,Dryas,M,PD,0.125,40,25,0.9555555555555556,0.9038461538461539
DL73T,3,2022-10-21,TRUE,4.9,5050,10:34:00,0.4403,0,45.0,256,11:05:00,0.4618,1,21.6,780.0,FALSE,TRUE,-0.634653832136536,-0.9388669240030747,0.45105,0.5,33.3,518.0,10:34:00,0.4403,0,45.0,256.0,Dryas,M,PD,0.183,41,37,1.0,0.19692307692307692
DL104,1,2022-10-21,TRUE,4.9,5050,10:37:00,0.4424,1,22.87,43,11:08:00,0.4639,1,1.32,0.0,FALSE,TRUE,-0.634653832136536,-0.9388669240030747,0.45315,1.0,12.095,21.5,10:37:00,0.4424,1,22.87,43.0,Dryas,M,PF,0.181,43,13,0.5082222222222222,0.03307692307692308
DL97,3,2022-10-24,TRUE,6.0,17000,10:00:00,0.4167,1,2.79,160,10:07:00,0.4215,1,3.66,257.0,FALSE,FALSE,0.670422549092412,-0.021779178956125616,0.41910000000000003,1.0,3.225,208.5,10:07:00,0.4215,1,3.66,257.0,Dryas,F,PF,0.183,40,24,0.08133333333333334,0.1976923076923077
HL86,11,2022-10-24,FALSE,6.0,17000,10:04:00,0.4194,1,3.72,140,10:11:00,0.4243,1,5.72,5.0,FALSE,FALSE,0.670422549092412,-0.021779178956125616,0.42185,1.0,4.72,72.5,10:11:00,0.4243,1,5.72,5.0,Hecale,M,PF,0.228,45,83,0.12711111111111112,0.0038461538461538464
DL99,3,2022-10-24,FALSE,6.0,9400,10:20:00,0.4306,1,3.79,59,10:26:00,0.4347,1,3.35,116.0,FALSE,FALSE,-0.15958418708666797,-0.021779178956125616,0.43265,1.0,3.5700000000000003,87.5,10:20:00,0.4306,1,3.79,59.0,Dryas,M,PF,0.203,43,34,0.08422222222222223,0.045384615384615384
HL97,5,2022-10-24,TRUE,6.0,9400,10:23:00,0.4326,1,21.38,1252,10:30:00,0.4375,1,3.81,380.0,FALSE,FALSE,-0.15958418708666797,-0.021779178956125616,0.43505,1.0,12.594999999999999,816.0,10:23:00,0.4326,1,21.38,1252.0,Hecale,M,PF,0.146,39,51,0.4751111111111111,0.963076923076923
DL100,3,2022-10-26,TRUE,6.4,8000,10:02:00,0.4181,1,1.19,14,10:12:00,0.425,3,22.64,603.0,FALSE,FALSE,-0.31248016480386687,0.31170727378821994,0.42155,2.0,11.915000000000001,308.5,10:12:00,0.425,3,22.64,603.0,Dryas,F,PF,0.249,43,34,0.5031111111111112,0.46384615384615385
DL101,3,2022-10-26,FALSE,6.4,8000,10:05:00,0.4201,1,1.59,46,10:17:00,0.4285,1,24.65,516.0,FALSE,FALSE,-0.31248016480386687,0.31170727378821994,0.4243,1.0,13.12,281.0,10:17:00,0.4285,1,24.65,516.0,Dryas,F,PD,0.25,40,31,0.5477777777777777,0.39692307692307693
DL73,5,2022-10-26,FALSE,6.4,8000,10:08:00,0.4222,0,45.0,120,10:19:00,0.4299,1,24.12,87.0,FALSE,FALSE,-0.31248016480386687,0.31170727378821994,0.42605000000000004,0.5,34.56,103.5,10:08:00,0.4222,0,45.0,120.0,Dryas,F,PF,0.136,37,37,1.0,0.09230769230769231
HL79,15,2022-10-28,FALSE,6.9,20200,10:58:00,0.4569,1,22.61,1242,11:06:00,0.4625,2,44.32,762.0,FALSE,FALSE,1.0198990695888666,0.7285653397186515,0.4597,1.5,33.465,1002.0,11:06:00,0.4625,2,44.32,762.0,Hecale,F,PF,0.224,44,115,0.9848888888888889,0.5861538461538461
DL84,5,2022-10-28,FALSE,6.9,20200,11:12:00,0.4667,2,21.42,408,11:23:00,0.4743,1,23.85,237.0,FALSE,FALSE,1.0198990695888666,0.7285653397186515,0.47050000000000003,1.5,22.635,322.5,11:23:00,0.4743,1,23.85,237.0,Dryas,M,PF,0.14,39,42,0.53,0.1823076923076923
DL120T,3,2022-10-28,FALSE,6.9,20200,11:15:00,0.4688,1,13.74,1241,11:28:00,0.4778,1,2.7,0.0,FALSE,FALSE,1.0198990695888666,0.7285653397186515,0.4733,1.0,8.22,620.5,11:15:00,0.4688,1,13.74,1241.0,Dryas,M,PF,0.131,38,21,0.30533333333333335,0.9546153846153846
DL85,5,2022-10-28,FALSE,6.9,20200,11:18:00,0.4708,1,2.08,67,11:31:00,0.4799,8,16.66,215.0,FALSE,FALSE,1.0198990695888666,0.7285653397186515,0.47535,4.5,9.370000000000001,141.0,11:31:00,0.4799,8,16.66,215.0,Dryas,M,PD,0.165,40,33,0.37022222222222223,0.16538461538461538
DL80,5,2022-10-28,FALSE,6.9,20200,11:20:00,0.4722,1,37.74,1243,11:33:00,0.4813,1,1.36,34.0,FALSE,FALSE,1.0198990695888666,0.7285653397186515,0.47675,1.0,19.55,638.5,11:20:00,0.4722,1,37.74,1243.0,Dryas,M,PF,0.195,42,34,0.8386666666666667,0.9561538461538461
DL126T,5,2022-10-31,TRUE,6.2,4580,11:18:00,0.4708,1,4.18,359,11:30:00,0.4792,1,3.18,216.0,FALSE,FALSE,-0.6859831960844528,0.14496404741604715,0.475,1.0,3.6799999999999997,287.5,11:18:00,0.4708,1,4.18,359.0,Dryas,M,PD,0.166,42,31,0.09288888888888888,0.27615384615384614
HL99,5,2022-10-31,TRUE,6.2,4580,11:23:00,0.4743,1,11.18,1300,11:33:00,0.4813,1,6.43,6.57,FALSE,FALSE,-0.6859831960844528,0.14496404741604715,0.4778,1.0,8.805,653.285,11:23:00,0.4743,1,11.18,1300.0,Hecale,M,PF,0.131,38,44,0.24844444444444444,1.0
HL101,3,2022-10-31,TRUE,6.2,4580,11:26:00,0.4764,1,2.5,62,11:36:00,0.4833,1,15.74,1300.0,FALSE,FALSE,-0.6859831960844528,0.14496404741604715,0.47985,1.0,9.120000000000001,681.0,11:36:00,0.4833,1,15.74,1300.0,Hecale,M,PF,0.217,44,36,0.3497777777777778,1.0
HL100,3,2022-10-31,TRUE,6.2,4580,11:28:00,0.4778,1,1.2,0,11:40:00,0.4861,1,5.6,0.0,FALSE,FALSE,-0.6859831960844528,0.14496404741604715,0.48195,1.0,3.4,0.0,11:40:00,0.4861,1,5.6,0.0,Hecale,M,PD,0.108,37,29,0.12444444444444444,0.0
DL102,3,2022-11-02,FALSE,5.4,4980,10:21:00,0.4313,1,5.11,272,10:30:00,0.4375,2,31.67,0.0,FALSE,FALSE,-0.642298631022396,-0.5220088580726432,0.4344,1.5,18.39,136.0,10:30:00,0.4375,2,31.67,0.0,Dryas,M,PF,0.201,44,29,0.7037777777777778,0.0
DL91,5,2022-11-02,FALSE,5.4,4980,10:25:00,0.434,1,6.44,55,10:34:00,0.4403,0,45.0,1166.0,FALSE,FALSE,-0.642298631022396,-0.5220088580726432,0.43715000000000004,0.5,25.72,610.5,10:34:00,0.4403,0,45.0,1166.0,Dryas,M,PD,0.134,39,36,1.0,0.8969230769230769
DL67T,5,2022-11-02,FALSE,5.4,4980,10:27:00,0.4354,1,10.47,800,10:37:00,0.4424,1,3.11,82.0,FALSE,FALSE,-0.642298631022396,-0.5220088580726432,0.4389,1.0,6.79,441.0,10:27:00,0.4354,1,10.47,800.0,Dryas,M,PF,0.189,42,41,0.2326666666666667,0.6153846153846154
DL73T,5,2022-11-04,FALSE,6.0,17700,11:36:00,0.4833,1,2.78,240,11:46:00,0.4903,1,14.34,1043.0,FALSE,FALSE,0.7468705379510114,-0.021779178956125616,0.4868,1.0,8.56,641.5,11:46:00,0.4903,1,14.34,1043.0,Dryas,M,PD,0.183,41,37,0.31866666666666665,0.8023076923076923
DL76T,5,2022-11-04,FALSE,6.0,17700,11:39:00,0.4854,2,44.74,1107,11:49:00,0.4924,1,33.83,1300.0,FALSE,FALSE,0.7468705379510114,-0.021779178956125616,0.4889,1.5,39.285,1203.5,11:39:00,0.4854,2,44.74,1107.0,Dryas,M,PD,0.161,42,34,0.9942222222222222,0.8515384615384616
DL105,3,2022-11-04,TRUE,6.0,17700,11:42:00,0.4875,1,10.82,1263,11:31:00,0.4799,1,2.83,0.0,FALSE,FALSE,0.7468705379510114,-0.021779178956125616,0.4837,1.0,6.825,631.5,11:42:00,0.4875,1,10.82,1263.0,Dryas,M,PD,0.125,40,25,0.24044444444444446,0.9715384615384616
